gene	log2FoldChange_CD8	log2FoldChange_Teff	padj_CD8	padj_Teff	avg_log2FC_Trm1	p_val_adj_Trm1	avg_log2FC_P1	avg_log2FC_P2	avg_log2FC_P3	avg_log2FC_P4	avg_log2FC_P5	avg_log2FC_P6	avg_log2FC_P7	avg_log2FC_P8	avg_log2FC_P9	p_val_adj_P1	p_val_adj_P2	p_val_adj_P3	p_val_adj_P4	p_val_adj_P5	p_val_adj_P6	p_val_adj_P7	p_val_adj_P8	p_val_adj_P9
SRRM2	-1.182	-1.159	0.674	0.266	0.2429696065147384	0.03263819869476121	0.7082610117073835	NA	-0.4553674207548948	NA	0.41962707456899295	0.5801211120129743	-0.8351008571836194	-0.1848190944156609	0.3483579617691881	0.33682370628985814	NA	1	NA	1	0.01699959384190546	3.20015380338691e-30	1	2.2294065935770935e-10
SRSF10	0.434	0.317	0.841	0.745	0.2199294447236666	1	0.4986461793186752	0.4082558233971063	NA	0.13877667884290124	NA	0.36349402449572854	-0.363691863147106	-0.1940806981660066	NA	1	1	NA	1	NA	1	0.6265873792778459	1	NA
SRSF11	-0.18	0.793	0.96	0.373	0.16263084335343336	1	0.49827741124391256	NA	NA	NA	NA	0.5249237071305688	-0.18877947847127863	NA	0.20763993184535767	1	NA	NA	NA	NA	1	1	NA	0.00556211405480063
SRSF3	0.322	-0.645	0.899	0.531	-0.1596291717907039	1	-0.2724370382609411	-0.4655440767624617	-0.3746339683232487	NA	NA	NA	0.2315568975147908	NA	NA	1	0.10562757386916292	1	NA	NA	NA	1	NA	NA
SRSF4	-0.817	-0.191	0.766	0.853	0.27420512371248273	1.1229595858304848e-4	0.29471689724362626	0.4590591337460652	-0.16291252179390892	0.34166803786080346	NA	0.549024979462378	-0.2838061023738887	NA	NA	1	1	1	1	NA	1	1	NA	NA
SRSF8	-0.838	-0.588	0.797	0.571	0.23541266052457832	0.2781404284673271	0.4930080945259045	0.2425961949092288	NA	0.2638012870461286	0.33068268722604643	0.16439025366108984	0.2122496277480438	NA	NA	1	1	NA	1	1	1	1	NA	NA
SSH1	-0.56	-0.064	0.827	0.968	0.26161938336161605	0.00674503956279825	0.3908176074059792	NA	0.4055163655491246	0.2185845411463142	0.14145718349738745	0.4236485360544826	NA	NA	0.15017481145550216	1	NA	1	1	1	1	NA	NA	0.29384931988268936
ST3GAL1	-1.135	-0.624	0.654	0.595	0.33900380878466063	1.846286527896989e-8	0.959723152878074	0.5928316788769934	0.15480002655276576	0.2474118485530931	NA	0.18708160632557455	NA	NA	NA	0.5122702543142246	0.3103912010203079	1	1	NA	1	NA	NA	NA
STAT5B	-0.875	-0.902	0.825	0.26	0.25136698759956955	1	0.6744714844116708	0.2829743158548046	NA	NA	0.30447247236192	0.4334941772216551	-0.4941845376465608	-0.17311665841231516	NA	1	1	NA	NA	1	1	3.589312943979271e-7	1	NA
STAU1	-0.801	-0.065	0.648	0.947	0.17234970911583491	1	0.35294620671863897	NA	NA	NA	NA	0.6977173094715083	-0.37324636718418824	NA	NA	1	NA	NA	NA	NA	0.1130226100708059	0.04082402241257717	NA	NA
STIM1	-1.143	0.591	0.687	0.627	0.17265555252615955	1	0.480544999609237	NA	NA	0.19230469187307864	NA	0.2679125438718718	NA	NA	NA	1	NA	NA	1	NA	1	NA	NA	NA
STK10	-2.203	-1.354	0.385	0.202	0.15116882630333806	1	NA	NA	NA	0.3099212820468934	0.17532947169074475	0.15191635030589368	-0.2521689851011426	NA	0.20947536178434312	NA	NA	NA	1	1	1	1	NA	0.00145919957980506
STK11	-3.337	-0.712	0.342	0.666	0.13793012846689268	1	0.3640871402226004	NA	NA	NA	0.25800381161941865	0.25387383331057634	-0.17488826383692013	NA	NA	1	NA	NA	NA	1	1	1	NA	NA
STK17A	0.043	-0.217	0.989	0.837	0.2248210640488062	0.0171083972833776	0.3645180760906279	-0.3710639816006122	-0.1846446856008246	0.4509103524172007	0.6233820095151268	0.3027297220254248	-0.6081056370669682	-0.1907853602241958	0.14306412683996106	1	1	1	0.07359747319215042	5.874339618909036e-5	1	9.454047122661298e-15	1	1
STK17B	0.27	-0.318	0.901	0.769	0.16765901528574378	1	0.25763939719960005	-0.25209538027372247	0.14716645678285412	0.2126697203443917	-0.29704250164943247	0.7872476499155214	-0.764476963718701	-0.21955050751447835	NA	1	1	1	1	1	1.2521300254332738e-7	2.1479081864128337e-25	1	NA
STK4	-0.31	0.094	0.889	0.928	0.29313251589448974	3.6552468153139315e-7	1.0238365672029128	0.2324347359752985	-0.2045235050673777	0.34357610957353435	NA	0.5929457988604598	-0.4509670754409547	-0.1971584099078254	0.15258909659594622	6.5780540782092e-6	1	1	1	NA	0.00392703120621264	4.0060895854142293e-8	1	1
STMN1	0.542	-0.264	0.863	0.836	-0.14376658499594508	1	NA	-0.2519570265600808	-0.25971976896219595	-0.6039179351173074	-0.5850176465551002	1.106976305557718	-0.8920713241451894	-0.3741936790307332	-0.23392699673859352	NA	1	1	5.875362378078693e-6	0.7461907873684683	9.305067126776528e-10	2.404339749189571e-18	2.219332681108857e-5	1
STOM	-0.79	-0.341	0.754	0.772	-0.31678503891127996	2.1886568051472992e-8	-0.18960656291113975	-0.5852358536321789	-0.5808157834077506	NA	-0.31212906097391524	-0.37663509267264866	-0.3691641174537521	NA	NA	1	7.684788598451947e-10	0.7721098333997084	NA	1	1	0.20329081902018337	NA	NA
STOML2	-0.474	-1.164	0.882	0.381	0.19086963925601977	1	0.32960565375928674	0.2028747982303286	0.32402777073374434	0.17948899914025174	NA	0.23085464569248848	NA	NA	NA	1	1	1	1	NA	1	NA	NA	NA
STT3B	-0.156	-0.01	0.968	0.993	0.14173472549100208	1	0.4700542106508039	NA	0.23072087843994565	NA	NA	NA	-0.2539033426929749	-0.18567933347267052	NA	1	NA	1	NA	NA	NA	1	1	NA
STX16	-0.273	0.475	0.945	0.569	0.16636552138445104	1	0.3423785326379648	NA	NA	0.18243990384844344	0.1969510494131164	0.19080216509483075	NA	NA	NA	1	NA	NA	1	1	1	NA	NA	NA
STX8	-0.004	-0.675	0.999	0.53	0.16842645553003	1	0.36673341377810326	0.22138009130085723	NA	NA	0.498716278232968	NA	NA	NA	NA	1	1	NA	NA	0.17285365487713575	NA	NA	NA	NA
SUCLG2	-0.702	-1.32	0.86	0.174	0.20305832238751692	0.12900715626649004	0.26443677661954995	0.20451445105783383	0.4375835785927886	0.18186928583054696	NA	NA	NA	NA	NA	1	1	1	1	NA	NA	NA	NA	NA
SUDS3	-0.193	0.786	0.953	0.569	0.2054685935341377	1	-0.3399066436153346	NA	NA	NA	0.44274068373386033	0.5974604053075038	-0.3505633828267545	NA	0.23961324814299945	1	NA	NA	NA	0.3252284752781458	0.5953230862586562	0.0564598430524532	NA	1.8658444601551177e-4
SUGP2	-0.832	0.139	0.745	0.907	0.1930610579913467	1	0.48935284684604624	0.2485143917535481	NA	0.17498714349426414	NA	0.2720411432486552	-0.3153954635341101	NA	NA	1	1	NA	1	NA	1	0.14794547165571317	NA	NA
SUMO2	0.915	-0.39	0.629	0.715	0.16547703022507187	0.0094408960821161	NA	0.18046672562566135	0.6705084388965603	NA	-0.3971966655828107	0.5017201792345816	NA	NA	0.20506868645844945	NA	1	6.693199950425373e-6	NA	0.00293255045344623	9.92122401752165e-6	NA	NA	1.8397738977497792e-6
SUMO3	0.273	-0.468	0.947	0.726	0.2329040144554202	1	0.23021661063796808	NA	0.37988941640537144	0.24647535785420985	NA	0.39601755663350935	NA	NA	0.27402221388823467	1	NA	1	1	NA	1	NA	NA	1.2671480481521796e-5
SUPT16H	-0.209	-0.317	0.929	0.751	0.17331570814341957	1	-0.3228626020034886	NA	-0.1855322611607264	0.17966781849486613	0.1982944202541137	0.6527201019933965	-0.5821705122671921	-0.22783203714284284	NA	1	NA	1	1	1	0.03324759599259801	2.49334698955429e-10	1	NA
SUPT20H	-0.191	0.554	0.96	0.608	0.15221598701330513	1	NA	NA	NA	NA	0.16215497509248977	0.24044034625005867	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
SUPT3H	0.36	2.234	0.905	0.088	-0.16046082314388302	1	0.1613837080665347	-0.2758649529756409	0.1731334725680829	NA	-0.4815231777647897	NA	NA	NA	NA	1	1	1	NA	0.2805436129142342	NA	NA	NA	NA
SUZ12	0.252	0.83	0.945	0.513	0.19086074728037497	1	NA	0.1867877583247325	0.198724446915048	NA	NA	0.33527736099901617	-0.7099381192404041	-0.15960540584501204	0.1709665726976808	NA	1	1	NA	NA	1	2.9525116089285994e-14	1	0.45034581743334784
SVIP	2.796	-0.087	0.264	0.943	-0.1858669156465942	0.1396601373647709	-0.6727263179627243	-0.24938950095754975	NA	-0.271210848963388	-0.5724403416654684	0.3166790805918185	0.3528267444676736	NA	NA	1	1	NA	1	0.6064889173937965	1	1	NA	NA
SYAP1	1.288	-0.538	0.574	0.624	0.25982857352707767	0.05394220074576626	0.5359242367164929	0.17617380637490898	NA	0.235096743450261	NA	0.4505080121461037	-0.1911907941841815	NA	NA	1	1	NA	1	NA	1	1	NA	NA
SYF2	0.725	-0.16	0.761	0.881	0.14394317866805115	1	-0.17948904715448144	NA	0.22533097252918877	NA	NA	0.68336578091554	-0.25056314762568954	NA	-0.2516129349797094	1	NA	1	NA	NA	3.317301900726117e-6	1	NA	0.3692212318120788
SYNCRIP	-0.332	-0.607	0.842	0.559	0.16738215956244729	1	NA	0.1544696178818823	-0.20348068099379013	0.2650929511778838	0.294995524848806	NA	-0.5329114955616558	-0.2306616574186109	0.23333512512221655	NA	1	1	1	1	NA	2.9805811852334674e-6	0.5295024725338522	0.00234724746980438
SYNE3	-1.578	2.392	0.461	0.123	0.14761516059096427	0.6096051758941312	0.1996872523906596	0.2135262360090734	NA	NA	NA	0.1794849997970986	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	NA
SYNGAP1	1.549	2.066	0.523	0.141	0.1401467867767783	1	0.5256322548203994	0.3356631751306737	NA	NA	NA	0.1386065679113154	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	NA
SYNJ2	-0.22	1.363	0.958	0.424	0.2669827567966277	6.18686740929884e-5	0.277577815341849	0.5474222885758351	0.3244612705184831	NA	NA	0.1658363933812914	NA	NA	NA	1	0.1856768124285811	1	NA	NA	1	NA	NA	NA
SYNRG	-0.906	0.579	0.745	0.502	0.29117783365101	7.480415645922418e-5	0.5976675097536502	0.1840874673954538	-0.2764889815690015	0.3897728414677615	0.3701442297392936	0.33554135119459483	-0.16724417609198405	NA	0.29685573378847474	1	1	1	1	1	1	1	NA	2.686113911767664e-5
SYPL1	-0.026	0.03	0.996	0.982	-0.1575871050573946	1	-0.23988645482703075	NA	-0.2636521989260376	-0.35834277979236895	NA	NA	NA	-0.16964001782794547	NA	1	NA	1	0.10409653144314568	NA	NA	NA	1	NA
SYT11	0.018	-1.116	0.997	0.252	0.1494063100761836	1	NA	NA	NA	0.24799826425149696	0.2106660906970978	NA	NA	-0.14105476927377714	NA	NA	NA	NA	1	1	NA	NA	1	NA
SYTL2	-0.291	0.39	0.945	0.69	0.28619268348738136	0.4787798618553694	0.5356571221845925	0.25547951345327435	NA	0.44620937031535934	-0.1379511096303574	0.4303353052354512	-0.8734046619288973	NA	NA	1	1	NA	1	1	1	4.24911405400519e-26	NA	NA
SYTL3	-0.253	-0.885	0.937	0.345	0.5451198724613934	9.81279439854497e-13	1.3182691593920408	1.0714875638203143	0.6109960327048981	0.5226510633370525	-0.16215918522580597	0.35136721741036325	NA	0.3750185754283204	NA	1.5834510998547697e-4	3.657558085701828e-6	1	0.3278745376011332	1	1	NA	0.11311778332137448	NA
TAB2	-0.023	0.017	0.996	0.99	0.29784875436371605	0.0032126501027373	NA	NA	0.3913103036961344	0.4050998490237695	0.15596173373076327	0.21654200637055288	-0.3881287097152968	NA	0.16056225184322348	NA	NA	1	1	1	1	5.16467776979045e-4	NA	1
TACC1	0.069	0.293	0.987	0.779	0.3140132560435388	0.00771050357456811	0.3659262404075083	NA	NA	0.2855090241734778	0.5681563942574097	0.28898150830986014	-0.38391982689410153	NA	0.2796103615027513	1	NA	NA	1	0.027832576363271182	1	1.51798656726139e-4	NA	2.325813911363522e-5
TADA3	-1.537	-1.203	0.666	0.406	0.14068509167752508	1	NA	NA	0.1787296890480654	0.26956854172964334	0.15276149376685544	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA
TAF1D	1.132	0.048	0.61	0.97	0.31288671061606865	4.015911737813531e-4	0.7886657087222833	0.5226675574666612	0.22031452149739228	NA	0.6202866546174448	NA	-0.1998591371226539	NA	0.15638537066190672	0.5042010378856403	1	1	NA	0.0061021697911276	NA	1	NA	0.3702767355312476
TAF3	-1.175	-0.478	0.766	0.706	0.14035261444194713	1	0.27086750297742657	0.1988590336528576	NA	0.16164782423347257	NA	NA	NA	NA	NA	1	1	NA	1	NA	NA	NA	NA	NA
TAGLN2	-0.151	-1.49	0.967	0.191	-0.2681937263916385	4.560752870809662e-6	NA	-0.7986783512466351	-0.3932492416569808	-0.6746375883622586	NA	0.41259850051568	-0.27229550184670814	-0.1818019635974666	NA	NA	6.296993050181654e-8	1	1.9253552696304746e-8	NA	1	0.7112504798540045	1	NA
TAP1	-1.423	-1.1	0.648	0.456	0.24286326707759587	1	0.27373781533385455	0.256363893126735	NA	0.252142396352522	0.5210423621107432	0.2386427137566437	NA	0.13863092219275097	0.14756208616361088	1	1	NA	1	1	1	NA	1	1
TARSL2	0.436	0.81	0.859	0.451	0.20786754520002565	1	0.42209409721394486	0.2775071980918431	-0.18005124523998428	NA	0.31258864177273227	0.2002119750224714	-0.26352623863070856	NA	NA	1	1	1	NA	1	1	1	NA	NA
TAX1BP1	0.146	-0.494	0.966	0.697	0.23659887236653288	0.00271207895043113	-0.21311442787477783	0.30218334685674053	0.15619112851559214	NA	0.15832199056153273	0.5929502516459098	-0.5290783602457769	-0.19316571493213577	0.1780423511746061	1	1	1	NA	1	0.02119925096874857	7.21387699377232e-11	1	1
TBC1D15	-0.159	0.172	0.965	0.9	0.168657436664979	1	0.7485561336670038	NA	-0.246813381401088	0.22031832621276537	NA	0.26340754953205714	-0.4914860057972939	-0.19075702925244095	0.2107257645008197	1	NA	1	1	NA	1	7.610476765050997e-8	1	0.18609096509132467
TBC1D2B	-1.289	0.014	0.595	0.991	0.3498984449795274	1.000294176831216e-5	0.5945615919383231	0.2995454015118507	NA	0.43800899569894025	0.26312675845047573	0.30198110190208394	-0.3772240474987817	NA	0.16658190161836162	1	1	NA	0.4573999575574874	1	1	0.01672971869866547	NA	0.18212683093536888
TBK1	1.61	0.517	0.408	0.67	0.14990144041615666	1	NA	0.22745970758304113	0.22778001896952416	0.24228827569116915	NA	NA	-0.3014231022646048	-0.18551273750494468	0.1385968893847156	NA	1	1	1	NA	NA	1	1	0.544493107277166
TBXAS1	-0.654	-1.767	0.873	0.231	0.1510087844212165	1	0.6367291419474126	NA	-0.2843345650000843	NA	NA	0.34439891423475066	NA	NA	NA	1	NA	1	NA	NA	1	NA	NA	NA
TC2N	0.428	-0.12	0.898	0.931	-0.4374069455695262	3.3978460046789964e-18	-0.5983477680951836	-0.28217204823463815	-0.7430313254013228	-0.16415313443616186	-0.2750626157809779	-0.7698455018882052	NA	-0.2532635776407536	NA	1	0.07273887855539302	0.08309508809415943	1	1	8.246088144494864e-16	NA	0.20198022856310463	NA
TCEA1	-0.033	0.312	0.991	0.771	0.1591162723946784	1	-0.22282591235843263	NA	0.1674490769847159	NA	NA	0.5015471858319842	-0.4707305502445771	NA	NA	1	NA	1	NA	NA	1	2.4936766666238675e-6	NA	NA
TCF25	-0.766	-1.037	0.841	0.374	0.36208006929363634	2.4457800426504156e-8	0.22466394432325587	0.21292533554059737	-0.14945467662792034	0.2331394955740902	0.4634502112434988	0.7434559865213701	-0.1666925254249889	NA	NA	1	1	1	1	1	6.096058597841299e-5	1	NA	NA
TDG	-0.42	-0.728	0.888	0.505	0.16477291886413992	1	0.19552411091656263	-0.1776601198026364	NA	0.15789937617388994	0.3413795778876134	0.3573004194476733	NA	NA	NA	1	1	NA	1	1	1	NA	NA	NA
TERF2IP	-1.015	-0.618	0.714	0.576	0.2816804505472259	9.163987782051827e-6	0.4484789360763808	NA	0.13757052472530984	0.3414816609368221	0.2352703420850093	0.6452663916760475	NA	NA	0.22606978095587493	1	NA	1	1	1	0.00228091154130728	NA	NA	0.01431190300332102
TESC	0.388	-0.826	0.95	0.64	0.1704952098352549	0.09968021785732777	0.2151635930364061	NA	0.3006729492685317	0.1383869608881062	0.18741986135916036	0.16953281836492767	NA	NA	NA	1	NA	1	1	1	1	NA	NA	NA
TET2	0.677	0.962	0.828	0.398	0.199313706269856	0.18457914236072032	NA	0.19748924582366095	0.2348267328981588	0.30445268574054957	NA	0.15838669856135354	-0.23552077878440025	NA	NA	NA	1	1	1	NA	1	1	NA	NA
TGFBR3	-1.652	-0.645	0.418	0.479	0.1610764572924398	1	NA	-0.43489964711881457	NA	-0.1611309815226427	NA	0.9601308598804276	NA	-0.14800468588736004	NA	NA	1	NA	1	NA	7.27947739288863e-7	NA	1	NA
TGIF1	0.749	-0.767	0.782	0.475	0.17440027744197595	1	0.5795845900273128	0.39200321547282024	NA	NA	NA	0.19443083918171955	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	NA
TGOLN2	-1.324	-0.658	0.418	0.499	0.1973608721832376	1	0.5537318406716194	0.16187063768466348	-0.2863155120554526	0.26301470106195635	0.18193908751262433	0.2537232391998119	NA	NA	0.2048734272486794	1	1	1	1	1	1	NA	NA	7.510307828019816e-4
THRAP3	-0.153	-0.488	0.951	0.592	0.27388272504076294	0.00331282655243396	0.2698682655877287	0.2199992604662644	NA	0.24377425728495905	NA	0.6654185039934357	-0.2840418262228048	NA	0.20700515509081407	1	1	NA	1	NA	0.7026677045408185	1	NA	0.04998911385440711
TIA1	-0.397	0.109	0.911	0.922	0.1377738583315043	1	0.2622572570201984	NA	0.2164378974453065	NA	NA	0.209202807119814	-0.17722904373447723	NA	NA	1	NA	1	NA	NA	1	1	NA	NA
TIGIT	-0.149	-0.657	0.966	0.519	0.3065492943602679	1	1.040724438701466	NA	0.3632708566410692	0.7183499680564307	0.6745950943661794	-0.4600524036692395	NA	-0.2579444797731687	0.2517923085906095	1	NA	1	0.27826181633259145	1	0.5501201046511783	NA	1	1
TIMMDC1	1.081	-0.269	0.486	0.829	0.20824672846753445	1	0.2650235339821491	0.18120215935582829	0.16925172826390456	0.15543611517540443	NA	0.29593382179560607	0.17834480294590072	NA	NA	1	1	1	1	NA	1	1	NA	NA
TIMP1	1.09	-1.671	0.716	0.129	0.3223949617097952	0.4831925348429363	-1.304349243289051	-0.253731275620123	0.6938623570052791	0.9666698529794094	0.9996558922576606	NA	NA	-0.3308702477699328	0.3220932448276512	1	1	1	3.2836624251141836e-4	1	NA	NA	1	0.04413834922736071
TIMP2	1.552	1.604	0.542	0.207	0.23981615598357087	0.00116293632443931	NA	0.18659073350039052	0.2509696055249795	0.27135854783990654	NA	0.5139687105870209	NA	NA	NA	NA	1	1	1	NA	0.4059200105953126	NA	NA	NA
TIPARP	-0.745	-0.635	0.807	0.48	0.22719676589672064	0.6239630527779096	0.9103920396496872	0.246129395107606	-0.20514377240102988	0.16799296087836457	0.17604015129052453	0.15020007867924812	-0.7910089104981501	-0.25506305588548717	0.30382833030055734	0.28679593924791147	1	1	1	1	1	5.6092435012108845e-24	1	5.043891364159328e-5
TLE4	-0.799	1.402	0.753	0.311	-0.16598786710496433	0.00696672224508332	-0.2306966910147672	-0.22971742598835151	NA	-0.2595873275705442	NA	NA	-0.18845245984704972	NA	-0.2063847147353428	1	1	NA	0.8388209285282242	NA	NA	1	NA	1
TLN1	-0.863	-1.102	0.794	0.268	0.14608932164127977	1	0.1996882307547896	NA	-0.4125946883649651	NA	NA	0.554116142342401	-0.5780454880698018	-0.19154254076209032	0.19955562418119133	1	NA	1	NA	NA	0.5019130743026454	9.68135780211897e-13	1	0.2434129120492846
TMA16	1.505	0.455	0.389	0.666	0.2189080906141852	1	0.48507701525594626	0.20805601583759648	NA	0.15410022988761818	0.2526081970253018	0.23480880933616963	NA	NA	NA	1	1	NA	1	1	1	NA	NA	NA
TMA7	0.036	-0.426	0.993	0.689	-0.5319978942901185	6.620607789691887e-70	-0.8255887021477615	-0.8958501660438363	NA	-0.579432267189365	-0.7492268800729813	-0.30528863271868856	0.4836196585681307	NA	NA	1.4388820707608449e-6	6.067052267892485e-25	NA	6.970295193963793e-21	4.7301796378870736e-17	0.00188691121610713	9.250673974723693e-14	NA	NA
TMC8	-1.486	0.007	0.679	0.997	0.16076678432844982	0.01949051228160215	0.19542488748609368	0.2756400098603459	NA	0.1733729071232429	NA	NA	NA	NA	NA	1	1	NA	1	NA	NA	NA	NA	NA
TMED4	-0.638	-0.475	0.79	0.697	0.1736943328744599	1	0.3867609871620272	NA	NA	NA	NA	0.5257112160254195	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA
TMED8	-1.058	1.998	0.801	0.102	0.31200593861098946	1.8582420173178583e-4	NA	0.3867552833984226	0.3167187415398822	0.45318293012963096	NA	0.4537323739027681	-0.13794711135592552	NA	NA	NA	1	1	0.2321126162030119	NA	1	1	NA	NA
TMEM109	-1.974	-1.695	0.45	0.212	-0.18017530233423268	0.00951855612641865	-0.4377928777068765	-0.22165240656939844	-0.17875773479959922	NA	-0.17721148583389146	NA	-0.1998993277816163	NA	NA	1	1	1	NA	1	NA	1	NA	NA
TMEM123	-0.398	-0.242	0.886	0.818	0.22760784250767996	1	0.16514156014691106	NA	NA	0.5292321049500637	0.2483521645902491	0.17760388661268522	-0.31374585332466176	-0.3041557366573613	0.29671573968306264	1	NA	NA	0.14924077103448044	1	1	0.00147090658016818	0.02238028023541988	2.9602255992957723e-5
TMEM126B	-0.124	-0.079	0.976	0.956	-0.1392272120628384	1	-0.3399618364910719	-0.1728936468083112	NA	-0.1595952175176406	-0.46409973539455607	0.2259607225020661	NA	NA	NA	1	1	NA	1	1	1	NA	NA	NA
TMEM140	-0.374	-0.62	0.937	0.623	0.14692091848522293	1	0.2974777909170533	NA	NA	NA	NA	NA	0.23584313401185375	0.22237954917056144	NA	1	NA	NA	NA	NA	NA	1	1	NA
TMEM14C	1.404	-0.675	0.428	0.529	0.21389231025220112	1	-0.1723982098454151	0.21172129733699663	0.4375219579885242	NA	0.2979935195498572	0.16930930976751424	NA	NA	NA	1	1	1	NA	1	1	NA	NA	NA
TMEM173	0.052	-1.257	0.991	0.269	0.2126999431675467	1	0.9504864756346088	NA	-0.5552299540370216	0.33585420985393	0.2579748524707842	0.3707057810386182	NA	-0.164378309503861	0.19859381679709665	0.33617326364629707	NA	0.16483998999565166	1	1	1	NA	1	0.05796842348157868
TMEM245	-0.873	0.146	0.739	0.896	0.16084682868355404	1	NA	0.16224579814675733	NA	0.16885523503899252	0.13814692671765785	0.2838062310509214	NA	-0.1552120414697068	0.166897408153461	NA	1	NA	1	1	1	NA	1	1
TMEM50A	0.581	-0.692	0.735	0.54	0.19550387599288263	0.02683172113634467	0.1873934831336612	-0.3549577025201529	0.5199806725566898	NA	0.14279106623483262	0.21548304501223425	-0.13872067405008304	NA	NA	1	1	0.04773237606054426	NA	1	1	1	NA	NA
TMEM70	0.873	-0.303	0.739	0.818	0.17093036113455584	1	0.32084694846669415	0.2491363535249035	0.4460860884346375	NA	NA	0.3434705143876807	-0.3087912809818768	NA	0.1380729361701456	1	1	1	NA	NA	1	0.072808617925198	NA	1
TMF1	-0.12	0.026	0.965	0.985	0.2939562590662843	4.850438698445885e-4	0.6261315837988304	0.28808512142353604	NA	0.17324627072975507	0.41384808425749986	0.23817909445551275	-0.41791442971093673	-0.2592507663045629	0.29389676906640094	1	1	NA	1	1	1	0.0056645232287029	0.00188411003439571	1.0078476299498795e-4
TMIGD2	1.476	0.82	0.783	0.688	0.25022891904330835	1	NA	NA	NA	0.5421011399680403	NA	0.29983526402442756	0.2066080607599435	NA	NA	NA	NA	NA	1	NA	1	1	NA	NA
TMPO	-1.14	0.376	0.647	0.746	0.45766035369985447	1.2716973592999988e-10	0.3550141555477333	0.6410906456405847	NA	0.34686691427087357	0.567367354165189	0.6786248643443679	-0.5246779258940975	-0.22849149934733928	0.24579293650109457	1	1	NA	1	0.01235681282461455	0.06912474998790202	2.4017224466165305e-8	0.3551511573361143	0.00445933106905987
TMSB4X	0.088	-1.027	0.98	0.332	-0.18441604349056728	5.248233637819097e-9	-0.5481253214268014	-0.6919311269751915	0.4782483183814499	-0.21686432312147463	0.35787829195483667	-0.39875398879029333	0.5184955936051345	0.2688644479050195	0.21294067650687776	0.08144049796722339	1.94226915483225e-22	3.2164939195542334e-5	0.13582228871765675	0.00403628308404109	1.022522698368413e-9	9.637336359999141e-42	9.513289744217707e-11	1.3245490982270888e-7
TNF	-2.051	-2.179	0.506	0.036	-0.17863449681006646	2.1554450777792798e-7	-0.324089035279832	NA	-0.1962886667267999	-0.14900778716472285	NA	-0.3207745501904835	NA	NA	NA	1	NA	0.2663666611485713	1	NA	1	NA	NA	NA
TNFAIP3	-0.698	-0.194	0.786	0.854	0.23839418947391833	0.3848496504589858	0.14250869879961958	0.5075850571607972	0.31810083823421476	0.49654414624471754	-0.38756931409487794	NA	NA	NA	NA	1	1	1	0.21357392370136663	1	NA	NA	NA	NA
TNFRSF14	0.71	-0.81	0.87	0.619	0.17368093965133136	1	NA	NA	0.27988853265056474	0.14692713086845627	NA	0.3441146452775361	0.17812183068458054	NA	NA	NA	NA	1	1	NA	1	1	NA	NA
