gene	p_val	auc	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	pct.diff
LUC7L	7.16684747333869e-179	0.3983388015037443	-0.610262874908895	0.002	0.206	2.4899778176620613e-174	8	-0.204
ATXN3	8.413697770648211e-179	0.398783277158179	-0.6269029133123348	0.001	0.203	2.923171016456308e-174	8	-0.202
PPP1R35	9.263776599045312e-179	0.398744018514773	-0.6081837267879964	0.001	0.204	3.218513903806313e-174	8	-0.20299999999999999
KIAA1109	1.1048288594103152e-178	0.39841662133427075	-0.6782427690124543	0.002	0.206	3.838506906249258e-174	8	-0.204
KIAA2026	1.4555658797737192e-178	0.398584127934023	-0.6429446072313039	0.002	0.205	5.057072536097833e-174	8	-0.20299999999999999
CUL1	1.456393690442533e-178	0.39866553347046557	-0.5863500653021518	0.002	0.204	5.059948598704493e-174	8	-0.20199999999999999
TSHZ2	1.806701556228987e-178	0.39865878121119425	-0.9515317065178945	0.002	0.205	6.27702321680637e-174	8	-0.20299999999999999
MYO9B	2.4011770097750755e-178	0.3977271790080306	-0.5996519660626638	0.005	0.21	8.342409285061544e-174	8	-0.205
EIF4E	2.8438329943933155e-178	0.3985758051253785	-0.610234626899037	0.002	0.205	9.880328972420695e-174	8	-0.20299999999999999
GLUD1	3.1615744566489354e-178	0.3985782436769173	-0.6573612851279391	0.002	0.205	1.0984258134735396e-173	8	-0.20299999999999999
IL2RA	4.7143876976281926e-178	0.39759236206559767	-1.2237569418236	0.006	0.211	1.637919717786963e-173	8	-0.205
ERN1	5.863918538197121e-178	0.3983350902217572	-0.7067770276912915	0.003	0.207	2.037301217725826e-173	8	-0.204
ERICH1	6.913652405386322e-178	0.3992144892643693	-0.6487808094313755	0.001	0.203	2.40201025520337e-173	8	-0.202
MIR4435-2HG	7.067862012890263e-178	0.39792580810967687	-0.98723426083603	0.005	0.209	2.4555872991384643e-173	8	-0.204
METTL23	7.163779946889736e-178	0.3989207074404657	-0.614903635217979	0.002	0.204	2.4889120669479012e-173	8	-0.20199999999999999
GPRIN3	8.282601067556098e-178	0.39931456405951354	-0.7708384474327971	0.001	0.202	2.8776240889010148e-173	8	-0.201
NDUFAF8	9.075098911799133e-178	0.39878139521408956	-0.6151428603941533	0.002	0.205	3.152961614926373e-173	8	-0.20299999999999999
NMRK1	9.259582020189058e-178	0.3977726044547018	-0.6399484700533571	0.005	0.21	3.2170565812742845e-173	8	-0.205
ZNF131	1.4410999314727389e-177	0.39913498858116425	-0.6436465474357261	0.002	0.203	5.006813491915737e-173	8	-0.201
RNF13	1.4733886008738434e-177	0.39908453075830075	-0.6382704574756266	0.002	0.204	5.118994016015994e-173	8	-0.20199999999999999
CHTOP	1.7353608216024353e-177	0.3987870266220795	-0.5780887330145746	0.003	0.205	6.029164102493341e-173	8	-0.20199999999999999
ATP13A3	1.752959738238728e-177	0.397891265356825	-1.024162279222522	0.006	0.21	6.090308018562813e-173	8	-0.204
RAP2B	1.8154345239550197e-177	0.39841929152275113	-0.6251442393696072	0.004	0.207	6.307364166576925e-173	8	-0.20299999999999999
ASAP1	2.052201129082939e-177	0.3983141605937796	-0.644649211434411	0.004	0.208	7.129962382772854e-173	8	-0.204
AC016831.7	2.8354204575536973e-177	0.39963955493098163	-0.6643025753125019	0.001	0.201	9.851101295678811e-173	8	-0.2
GPBP1L1	3.334712391912745e-177	0.39968604353182063	-0.5940667405010353	0.001	0.201	1.1585791263222449e-172	8	-0.2
TOMM22	3.7613633633072497e-177	0.3990944113890138	-0.59801086336167	0.002	0.204	1.3068104733138378e-172	8	-0.20199999999999999
IRF2BP2	4.013538452954039e-177	0.39900313964613654	-0.6780436629809617	0.003	0.205	1.3944236647098217e-172	8	-0.20199999999999999
DGKA	5.008458784096955e-177	0.39900068921578025	-0.6412872159523231	0.003	0.205	1.740088835358805e-172	8	-0.20199999999999999
OGFRL1	5.407495959713931e-177	0.39835862894715374	-0.8158918466112852	0.005	0.208	1.878726321283411e-172	8	-0.20299999999999999
HERC1	6.103855046537095e-177	0.3989619379675795	-0.6907702100709524	0.003	0.205	2.120662358818383e-172	8	-0.20199999999999999
C5orf24	9.253302802721577e-177	0.3991099947006219	-0.5957146216725343	0.003	0.205	3.214874992749558e-172	8	-0.20199999999999999
ZYX	1.087223230996735e-176	0.3987706007629147	-0.5939564090013881	0.004	0.207	3.7773396714519565e-172	8	-0.20299999999999999
FOXN3	1.2592886695001368e-176	0.39897762818854526	-0.6150053336749751	0.003	0.206	4.3751466244443255e-172	8	-0.20299999999999999
LINC01943	1.5433020991600773e-176	0.3995007382209934	-0.9217881128797846	0.002	0.203	5.361894483111856e-172	8	-0.201
TNFRSF25	1.715974019304247e-176	0.3996324522465936	-0.730246805000618	0.002	0.203	5.961808535268745e-172	8	-0.201
NANS	1.7870387180645448e-176	0.3990785294099939	-0.6291480487599663	0.003	0.205	6.208708618171648e-172	8	-0.20199999999999999
ADI1	2.0287737396430157e-176	0.3995208507560233	-0.6263878317405788	0.002	0.203	7.048568603641729e-172	8	-0.201
RIT1	2.7659295329934355e-176	0.3990754807963269	-0.6064414476682307	0.004	0.206	9.609668976479093e-172	8	-0.20199999999999999
SNX17	3.01056488030207e-176	0.3988146151757623	-0.5664301226338269	0.004	0.207	1.0459605563633482e-171	8	-0.20299999999999999
PRELID3B	3.610000324636066e-176	0.3993810582860247	-0.570982613893011	0.003	0.204	1.2542224127883086e-171	8	-0.20099999999999998
FAM120A	5.034413421231865e-176	0.39959133202278524	-0.6122068134729841	0.002	0.203	1.7491062549385868e-171	8	-0.201
AFF4	5.2640320865879345e-176	0.399175753288934	-0.5947630385887195	0.004	0.206	1.828882667843246e-171	8	-0.20199999999999999
MRPL28	5.742101627552822e-176	0.3996262192613451	-0.5288102739858168	0.002	0.203	1.994978368460677e-171	8	-0.201
SNRNP27	5.979454403680978e-176	0.3992561525198356	-0.5838911193124626	0.003	0.205	2.0774418434708825e-171	8	-0.20199999999999999
AKR1A1	6.69325071308151e-176	0.39960539908818604	-0.5882403342096421	0.003	0.204	2.325436095245909e-171	8	-0.20099999999999998
PDCD6IP	8.207387314263095e-176	0.3994357152708804	-0.5770150461148694	0.003	0.205	2.851492574594427e-171	8	-0.20199999999999999
ANKRD13D	8.387274558418891e-176	0.3996780456936839	-0.6765180791390732	0.002	0.203	2.9139907998314755e-171	8	-0.201
INTS6	9.978621309987489e-176	0.39975396406492075	-0.6727326608949219	0.002	0.203	3.4668724017289533e-171	8	-0.201
SRSF8	1.2421015957295259e-175	0.3998496946068017	-0.6931915983168058	0.002	0.203	4.315433574043092e-171	8	-0.201
TSPAN14	2.5825435450062153e-175	0.3999154455587311	-0.6868092300930677	0.002	0.203	8.972531038415093e-171	8	-0.201
RABGAP1L	3.1475366557137176e-175	0.40004433751668406	-0.6826542126120737	0.002	0.202	1.093548660294617e-170	8	-0.2
CWF19L2	5.471619715963618e-175	0.40059238373256084	-0.6621023738019118	0.001	0.2	1.9010048379172397e-170	8	-0.199
RNF114	5.898348523248934e-175	0.40031110521258056	-0.6112791938119773	0.002	0.201	2.0492632274323773e-170	8	-0.199
CSNK1G2	6.805613815514642e-175	0.40043804565051294	-0.6176966425487339	0.002	0.201	2.364474407924252e-170	8	-0.199
TIMM17A	7.19131763874069e-175	0.4001176060631277	-0.5582784759817067	0.002	0.202	2.498479487227678e-170	8	-0.2
FBXW11	7.904738648638111e-175	0.4003238248806802	-0.5677858304891533	0.002	0.201	2.746343348696339e-170	8	-0.199
NDUFA8	1.1475722833811175e-174	0.4002022765774135	-0.5564101763713786	0.002	0.202	3.987010384151017e-170	8	-0.2
RBM23	1.5171862763730133e-174	0.4008381844670532	-0.6054188722447063	0.001	0.199	5.27116028000276e-170	8	-0.198
MRPS16	1.6325137723870388e-174	0.39994756248734864	-0.5774563425921881	0.003	0.204	5.671842599404289e-170	8	-0.20099999999999998
PNKD	1.9939334684257366e-174	0.4001926929171383	-0.616489192474027	0.003	0.203	6.927523049351536e-170	8	-0.2
PRKCH	2.0619134907726467e-174	0.4005735286552138	-0.6914003135029277	0.002	0.201	7.163706040991407e-170	8	-0.199
EHD1	2.300381382250769e-174	0.3993492816006803	-0.6493132466284068	0.005	0.207	7.992215036353846e-170	8	-0.20199999999999999
MARCH9	3.1640005938952423e-174	0.40075482656210304	-0.6231049955735999	0.002	0.2	1.0992687263370241e-169	8	-0.198
SMIM10L1	3.660525827689134e-174	0.40045742169885673	-0.5865415730886846	0.002	0.202	1.2717764883140359e-169	8	-0.2
HIST2H2AC	3.7504239927119097e-174	0.4004474562194471	-0.6121189035771231	0.002	0.202	1.3030098077878988e-169	8	-0.2
FOS	4.24183672108147e-174	0.39974679095611454	-1.169390959146529	0.005	0.205	1.4737413320053352e-169	8	-0.19999999999999998
MYO1F	5.851349586817715e-174	0.40112755924965815	-0.6932859850346093	0.001	0.199	2.0329343869480788e-169	8	-0.198
BAG5	7.1128330175646715e-174	0.4009021400205637	-0.6060608191793782	0.002	0.2	2.4712115752924937e-169	8	-0.198
SEC63	7.702183193177402e-174	0.4008215295164077	-0.6331084097588697	0.002	0.2	2.675969506805625e-169	8	-0.198
HMG20B	9.283501084540319e-174	0.4005462150113078	-0.6137874936438144	0.003	0.202	3.225366781801843e-169	8	-0.199
WDR26	9.68389753516828e-174	0.40000285329196755	-0.6229657131990344	0.004	0.205	3.3644765206435157e-169	8	-0.20099999999999998
METTL5	1.2290385334348193e-173	0.4004572299408026	-0.6090926132561035	0.003	0.203	4.270048576712593e-169	8	-0.2
YIPF5	1.4010896827745837e-173	0.4009805334282788	-0.6291524206726904	0.002	0.2	4.8678058848637365e-169	8	-0.198
SELPLG	1.4610182079154032e-173	0.4003960133032167	-0.6532149628400058	0.004	0.203	5.076015559760485e-169	8	-0.199
TOPORS	1.9672281412672916e-173	0.4012484024602565	-0.645735357104818	0.001	0.199	6.834740731204952e-169	8	-0.198
UBL3	2.3862628178159058e-173	0.4012780494433175	-0.6091983799293063	0.001	0.199	8.290592907937801e-169	8	-0.198
NUDCD2	2.4358618005271557e-173	0.40054236712291935	-0.5982804590209897	0.003	0.203	8.462914653571497e-169	8	-0.2
SAP30BP	3.1802620515852673e-173	0.4002142504254704	-0.5759597643407761	0.005	0.204	1.1049184445822694e-168	8	-0.19899999999999998
MFF	3.277981522227262e-173	0.4010195960711958	-0.580439595838327	0.002	0.2	1.1388691202674178e-168	8	-0.198
MRPL54	7.489518295169025e-173	0.40117999828958606	-0.540991793139859	0.002	0.2	2.6020833412905745e-168	8	-0.198
ZNF217	8.829494706888072e-173	0.40062206720056137	-0.603515010005856	0.004	0.203	3.067631346014123e-168	8	-0.199
UBE2G2	1.1605505236886612e-172	0.40117739937401076	-0.6167140016545312	0.002	0.2	4.0321006844515155e-168	8	-0.198
LAGE3	1.178653663360021e-172	0.4011760859161882	-0.6095993312511339	0.002	0.2	4.094996422611721e-168	8	-0.198
TFAM	1.3715684376096414e-172	0.4015168518573186	-0.6255636404333064	0.002	0.199	4.765240222787177e-168	8	-0.197
ARHGEF1	1.698067061506028e-172	0.40179821183204756	-0.6585402459405212	0.001	0.197	5.899594391790393e-168	8	-0.196
CBX1	2.3563377892320048e-172	0.40178094681927384	-0.5892340406207836	0.001	0.198	8.186624381128754e-168	8	-0.197
CRYBG1	4.3530613393166847e-172	0.40162464703536177	-0.6607764185955769	0.002	0.199	1.5123841011187957e-167	8	-0.197
MRPL21	5.655393288550122e-172	0.4010849151432598	-0.5731186977014465	0.004	0.202	1.9648532902409686e-167	8	-0.198
AFTPH	6.121994724598101e-172	0.4021603010991076	-0.591397202329249	0.001	0.196	2.1269646271671183e-167	8	-0.195
SERTAD1	7.409088048851008e-172	0.4020816692665552	-0.6156118212790581	0.001	0.197	2.5741394608123054e-167	8	-0.196
CCND3	7.736631888828103e-172	0.40172530304407733	-0.7153539899322597	0.002	0.199	2.687938017135548e-167	8	-0.197
SZRD1	9.93579505447409e-172	0.4012888108035008	-0.5393089733874303	0.003	0.201	3.451993275775933e-167	8	-0.198
MKLN1	1.1599637470785763e-171	0.40164111022795307	-0.6117534445218602	0.002	0.199	4.0300620464750974e-167	8	-0.197
HLA-DRA	3.1969459328268355e-171	0.37878741417698586	-3.70897115611353	0.134	0.358	1.1107149254420275e-166	8	-0.22399999999999998
HIST1H1D	3.249474607388075e-171	0.40211559432089616	-0.8958909844486768	0.002	0.198	1.128964962844839e-166	8	-0.196
CHD6	3.852695937190335e-171	0.4024159459793736	-0.5834613461720404	0.001	0.196	1.3385421494580381e-166	8	-0.195
BCAP29	3.9260733393851244e-171	0.4025363471282629	-0.579217347878249	0.001	0.196	1.3640356603025737e-166	8	-0.195
ACOT9	4.066403200603478e-171	0.40096856721660457	-0.633423073186469	0.005	0.204	1.4127904639856662e-166	8	-0.19899999999999998
SOCS3	5.206050893100672e-171	0.40059382955435	-0.7690328123447052	0.007	0.206	1.8087382617899665e-166	8	-0.19899999999999998
TNPO1	5.346365422591454e-171	0.4018337201630662	-0.5916076506354198	0.003	0.199	1.857487738770949e-166	8	-0.196
MAPKAPK2	7.108514940413202e-171	0.4021167516571171	-0.5833964068100931	0.002	0.198	2.4697113457477587e-166	8	-0.196
TTC19	8.354816353690097e-171	0.40204769754543107	-0.6311128502535377	0.002	0.199	2.9027138457625506e-166	8	-0.197
PWP1	8.878129215904135e-171	0.4027324282235518	-0.5874826306661548	0.001	0.195	3.0845284334815736e-166	8	-0.194
YBX3	1.1987178157591816e-170	0.4012106006689702	-0.8806399463873851	0.005	0.203	4.164705307292125e-166	8	-0.198
OFD1	1.2456554910884321e-170	0.4025972320074453	-0.6468397164300289	0.001	0.196	4.3277808726885395e-166	8	-0.195
NAA20	1.263382351666479e-170	0.4021128995262938	-0.5706076692861439	0.003	0.198	4.389369304394848e-166	8	-0.195
ARL14EP	1.692283194373985e-170	0.402409568751341	-0.5747935892641497	0.002	0.197	5.879499502213536e-166	8	-0.195
GRN	1.7189148480894896e-170	0.40203542757542315	-0.6057634103706899	0.003	0.199	5.972025856717314e-166	8	-0.196
LAP3	1.7578398337001656e-170	0.40165028491751087	-0.5541988640216772	0.004	0.201	6.107262934224486e-166	8	-0.197
ERBIN	2.268703157756046e-170	0.4025648104720071	-0.6423507205142515	0.002	0.197	7.88215538099183e-166	8	-0.195
SDHC	2.471074440116118e-170	0.40249990631006927	-0.5544777209312848	0.002	0.197	8.585253927295429e-166	8	-0.195
SNAP23	2.4783916844788992e-170	0.4020783966523293	-0.5602661558064655	0.003	0.199	8.610676229385039e-166	8	-0.196
USP48	2.620388243004846e-170	0.40273019246039776	-0.6083064600806389	0.001	0.196	9.104014872671736e-166	8	-0.195
MDM2	3.755670657017939e-170	0.40269074545288536	-0.5997025550743935	0.002	0.196	1.3048326563677427e-165	8	-0.194
STAT5B	3.891960791803337e-170	0.40240189673219906	-0.6663639270826327	0.002	0.198	1.3521839378962334e-165	8	-0.196
SPOP	4.642443706866182e-170	0.4029562845396559	-0.5636161176771304	0.001	0.195	1.6129242170765178e-165	8	-0.194
IPO7	5.019915133634327e-170	0.4027107604119142	-0.5877937293535511	0.002	0.196	1.7440691148785743e-165	8	-0.194
ASF1A	5.622351704702702e-170	0.4032049022508737	-0.6357999043982209	0	0.194	1.9533736527648597e-165	8	-0.194
EIF2AK2	5.6436105077230604e-170	0.40230507079364575	-0.7371151134548707	0.003	0.198	1.960759598698223e-165	8	-0.195
APH1A	6.0619702786811956e-170	0.4025647595627892	-0.5599051515305934	0.002	0.197	2.1061103339222078e-165	8	-0.195
PFDN6	6.2965565510925505e-170	0.4024342385098625	-0.5842112662769141	0.002	0.198	2.187612642546085e-165	8	-0.196
MRPS10	7.864342083374092e-170	0.4020665356530388	-0.5487756367102771	0.004	0.2	2.732308370026661e-165	8	-0.196
STK38	7.87116840645518e-170	0.40315952431947255	-0.6306766022396914	0.001	0.194	2.734680039454723e-165	8	-0.193
EPM2AIP1	8.54946393121023e-170	0.4027415766100137	-0.5951888805202046	0.002	0.197	2.9703402536203704e-165	8	-0.195
GLUL	9.041243273451854e-170	0.4020001152448936	-1.0592235787464308	0.004	0.2	3.141199150495378e-165	8	-0.196
SMU1	9.384152839566027e-170	0.4029850847327254	-0.5683330230943395	0.001	0.195	3.2603362210504247e-165	8	-0.194
DAZAP1	1.0504700513276926e-169	0.40185147220735806	-0.5260318848267674	0.004	0.201	3.649648099327802e-165	8	-0.197
POLR2G	1.355915045535912e-169	0.4022922883375107	-0.5574800714330657	0.003	0.199	4.710855642705419e-165	8	-0.196
PSMD9	1.507469520756565e-169	0.40209838361128825	-0.5719075819473923	0.004	0.2	5.237401355964534e-165	8	-0.196
SELENOM	1.548083420077874e-169	0.40243697572881315	-0.7043066174654257	0.003	0.198	5.378506226376558e-165	8	-0.195
TERF1	1.709286979675887e-169	0.4031099904989145	-0.6221474595353776	0.001	0.195	5.938575753487934e-165	8	-0.194
TPRKB	2.043884903742072e-169	0.402848088875765	-0.5700664554144532	0.002	0.197	7.101069321071081e-165	8	-0.195
SPG7	3.38930103071112e-169	0.4034931443033797	-0.5974414254684064	0.001	0.194	1.1775448570999644e-164	8	-0.193
IARS2	3.556707510598027e-169	0.4030142879571034	-0.5838155209619496	0.002	0.196	1.2357068904070725e-164	8	-0.194
AIDA	3.905980977701991e-169	0.4023572340753098	-0.5657515649386561	0.004	0.199	1.3570549710830027e-164	8	-0.195
MRPS26	4.2425747160067754e-169	0.40262099049096584	-0.6150553730553827	0.003	0.198	1.4739977335822339e-164	8	-0.195
FBXO7	8.093359853765101e-169	0.4027157987275153	-0.5528883558780058	0.003	0.198	2.811876013993609e-164	8	-0.195
OGT	1.1204831094241897e-168	0.40279498547054315	-0.631951869764954	0.003	0.198	3.8928944670724625e-164	8	-0.195
PAXX	1.2236126394445986e-168	0.4027118261115429	-0.6600515540921751	0.004	0.198	4.251197393222369e-164	8	-0.194
EDEM1	1.3651651688890806e-168	0.40183403749719127	-0.579955418605224	0.006	0.203	4.7429933462713325e-164	8	-0.197
NUDT21	1.4100705679485568e-168	0.40303402291543367	-0.5653018389169261	0.003	0.197	4.899008174223671e-164	8	-0.194
TRIM22	1.9283525279956686e-168	0.4031750779340369	-0.7425230880549485	0.002	0.196	6.6996751880153516e-164	8	-0.194
IFITM1	2.3881972342139363e-168	0.40376479079932776	-0.8574886576527425	0.001	0.193	8.29731365082948e-164	8	-0.192
LBH	2.488520971681964e-168	0.40378655448999246	-0.7553649282408339	0.001	0.193	8.645868411914648e-164	8	-0.192
UBAC2	2.5308254781995693e-168	0.403537140049514	-0.5488231553617493	0.002	0.195	8.792846958908764e-164	8	-0.193
ANKRD49	2.6893635756302325e-168	0.40370678992734105	-0.6159298988964452	0.001	0.194	9.343655870812117e-164	8	-0.193
SYTL2	2.8923223003013317e-168	0.4036729089943223	-0.8373926043616701	0.002	0.194	1.0048795367936916e-163	8	-0.192
COMMD7	3.643229214985678e-168	0.4036534752488648	-0.558717364887962	0.002	0.194	1.2657671261624741e-163	8	-0.192
TMX1	3.718635008472346e-168	0.4035592490743737	-0.5742917104699687	0.002	0.195	1.2919653609935471e-163	8	-0.193
DGKZ	4.1856843228641457e-168	0.4041024911570519	-0.6295231854199708	0	0.192	1.4542323042926902e-163	8	-0.192
CASP3	4.746565274141547e-168	0.4034759268058761	-0.5967971293174051	0.002	0.195	1.6490991731949976e-163	8	-0.193
MKNK2	5.843581253246215e-168	0.40312915357702994	-0.5862905511457178	0.003	0.197	2.0302354348153325e-163	8	-0.194
DDHD1	6.12448457235192e-168	0.4039838446792071	-0.664288300616934	0.001	0.193	2.1278296749722274e-163	8	-0.192
SMIM7	6.503424965641412e-168	0.402790121943257	-0.5450955641506962	0.004	0.199	2.2594849358127956e-163	8	-0.195
ZFYVE16	7.296005355837823e-168	0.4032072771658901	-0.6945930720066991	0.003	0.197	2.534851140778735e-163	8	-0.194
CD28	8.765695647331114e-168	0.4033578793598289	-0.7301408899538063	0.003	0.196	3.045465638752249e-163	8	-0.193
FAM104A	9.83996694189471e-168	0.40421529749911317	-0.5760585242854129	0.001	0.192	3.418699714622479e-163	8	-0.191
TSC22D4	1.1889038428309132e-167	0.40346080507117715	-0.5994826952762179	0.003	0.196	4.130608621147442e-163	8	-0.193
PPP1R15B	1.2269676987661509e-167	0.40291617401533647	-0.6387190426624281	0.005	0.199	4.262853875823238e-163	8	-0.194
PARP4	1.3319115163728612e-167	0.4037498650651179	-0.5954444959598766	0.002	0.195	4.627460181334232e-163	8	-0.193
C19orf66	1.921015228180944e-167	0.40378294757190214	-0.5990749910552405	0.002	0.195	6.674183207269054e-163	8	-0.193
GATA3	2.3690453863334127e-167	0.4042691102394382	-0.7581073422611136	0.001	0.192	8.230774385738176e-163	8	-0.191
TIMM17B	2.6496680495242636e-167	0.4037578416910804	-0.5342486413075892	0.002	0.195	9.205741704462149e-163	8	-0.193
NRBF2	4.144747770483708e-167	0.40417590224930566	-0.5447059752336532	0.002	0.193	1.4400097178991546e-162	8	-0.191
MRPL13	5.934395854925034e-167	0.4036765176093865	-0.5428572963832472	0.003	0.196	2.0617871518766046e-162	8	-0.193
TFRC	6.131805670846503e-167	0.40357407214166074	-0.726891331557181	0.003	0.196	2.1303732442222006e-162	8	-0.193
CCNK	6.383100581984029e-167	0.40423035305182875	-0.5640170319914443	0.002	0.193	2.2176806351987112e-162	8	-0.191
HTATSF1	8.0892151987356e-167	0.40423158760036354	-0.6025261626344783	0.002	0.193	2.8104360364967094e-162	8	-0.191
SFSWAP	8.322618392143807e-167	0.40397599702326337	-0.5824665248727948	0.002	0.195	2.891527307982523e-162	8	-0.193
TC2N	8.641118487228474e-167	0.40431818757400884	-0.7464087158843685	0.002	0.193	3.002183796017789e-162	8	-0.191
